id,ts,sensor,reading,quality,label
673,1784808293,s17,-0.9314,ok,0
674,2026-03-17,s23,-1.7778,good,2
675,2026-04-15,s2,1.0051,good,0
676,1716737213,s35,-6.3187,good,2
677,1730510401,s6,1.0027,good,2
678,2026-04-16,s2,6.0871,BAD,1
679,1705751383,s31,-1.5632,ok,2
680,2026-03-18,s16,1.1432,OK,0
681,2026-07-18,s36,1.7086,,0
682,2026-07-19,s2,8.3638,ok,1
683,2026-08-17,s1,-1.8185,good,0
684,1785900238,s14,6.2661,ok,1
685,1738487999,s36,0.2621,OK,0
686,1709127865,s11,-3.4083,BAD,2
687,2026-04-12,s10,-4.498,OK,0
688,1716212436,s35,-6.1617,OK,2
689,2026-08-16,s21,0.1884,ok,2
690,1743150544,s38,-2.5957,ok,2
691,1766257860,s3,-3.2525,ok,2
692,1763225212,s8,5.1759,ok,1
693,1777285973,s27,5.612,ok,1
694,1774534421,s21,4.1304,,1
695,1725935726,s9,3.921,,1
696,1721451495,s33,0.4025,,0
697,1727824754,s35,1.3838,BAD,2
698,1765819434,s29,-6.319,ok,2
699,2026-03-18,s30,2.5898,OK,1
700,2026-07-15,s11,,,1
701,1755001069,s38,5.0606,BAD,1
702,1771830759,s33,3.0087,BAD,0
703,2026-04-16,s17,1.6331,,0
704,1766150808,s36,2.4776,ok,0
705,1702593531,s36,-4.714,BAD,2
706,2026-06-11,s40,-4.7842,OK,2
707,1710158384,s21,2.6431,BAD,1
708,1776638932,s23,-0.293,BAD,1
709,1733843743,s27,-0.6926,,0
710,1759493561,s5,-0.8048,good,2
711,1768379678,s27,-3.3653,ok,2
712,1775918212,s3,-1.1595,OK,2
713,2026-07-16,s14,-1.6559,OK,2
714,1717468405,s23,1.081,ok,0
715,2026-09-14,s40,0.4448,BAD,1
716,1785852122,s8,4.9928,BAD,1
717,1731502162,s36,1.6671,,1
718,2026-05-18,s22,6.6124,good,1
719,2026-05-19,s20,4.2495,,1
720,2026-06-13,s16,0.4449,OK,0
721,1747414969,s12,2.2249,good,1
722,2026-08-17,s23,4.1508,ok,1
723,2026-03-11,s14,-6.4509,BAD,2
724,1728300138,s36,-2.1558,,2
725,2026-02-16,s35,0.6839,OK,0
726,1789433168,s24,-3.4371,ok,2
727,1709009896,s13,-6.505,,2
728,1715120584,s29,-2.5579,,0
729,1705169198,s32,1.1067,OK,0
730,1788294025,s22,8.2929,ok,1
731,2026-07-14,s35,-0.311,good,0
732,1779723011,s38,-3.106,ok,2
733,2026-05-15,s4,2.5015,OK,0
734,2026-06-12,s37,-2.0463,BAD,0
735,2026-09-17,s31,0.2504,good,2
736,2026-05-14,s9,-3.6556,good,2
737,2026-03-10,s36,0.4448,ok,2
738,1768282026,s7,2.6621,,1
739,2026-03-18,s39,4.4304,ok,1
740,1773317274,s28,3.6871,OK,1
741,1765398399,s2,0.8162,BAD,2
742,1789122193,s7,7.2326,good,1
743,1739149675,s3,-5.6813,good,2
744,1786276702,s33,2.2986,OK,1
745,2026-09-15,s5,-2.7311,BAD,2
746,1770730538,s7,3.7765,ok,1
747,1781128085,s34,4.265,BAD,1
748,2026-02-15,s26,-2.6694,OK,2
749,2026-01-18,s21,1.1592,,0
750,1700311232,s13,-7.4377,BAD,2
751,2026-09-11,s25,-2.6106,OK,2
752,1749017883,s31,3.6294,good,1
753,2026-08-19,s8,1.5604,ok,0
754,2026-03-15,s31,2.2436,OK,1
755,1717906780,s37,-3.8469,OK,2
756,1756869844,s18,-2.9991,BAD,2
757,1702260097,s25,-1.2854,BAD,0
758,2026-01-15,s10,1.3922,ok,0
759,1713486320,s30,-3.3587,ok,2
760,1756951363,s29,3.3078,,1
761,2026-09-15,s25,6.3107,BAD,1
762,2026-08-16,s28,1.7896,good,0
763,1704234069,s31,4.4898,BAD,1
764,1701780739,s38,6.0937,OK,1
765,2026-05-12,s8,6.002,BAD,1
766,2026-01-18,s33,-1.8731,OK,2
767,1778011537,s4,2.5905,BAD,0
768,1749007234,s15,-1.151,OK,0
769,1715689495,s11,7.1174,good,1
770,1724256834,s28,-2.9156,good,2
771,2026-05-10,s11,-1.5064,good,0
772,2026-09-10,s21,1.4196,OK,0
773,1757666117,s24,-1.3108,,2
774,2026-09-15,s31,2.3955,BAD,0
775,1775216003,s12,-0.833,,2
776,1744642437,s20,-2.1809,BAD,2
777,1749191810,s22,6.5783,ok,1
778,1760308702,s22,1.3072,good,0
779,2026-04-18,s34,4.9219,OK,1
780,2026-03-10,s28,-0.6924,ok,2
781,1731006536,s14,-2.9134,,2
782,2026-03-12,s20,,ok,1
783,1734256205,s5,4.4767,OK,1
784,1768516789,s33,1.8971,,0
785,2026-07-18,s11,6.4239,OK,1
786,2026-03-13,s5,0.5558,good,0
787,1775449579,s31,5.1383,good,1
788,1720511483,s8,-4.1982,OK,2
789,1788283534,s32,4.318,OK,1
790,2026-03-10,s10,-4.8797,,2
791,2026-06-14,s10,2.919,good,1
792,1709379132,s27,-4.0217,OK,2
793,2026-06-11,s2,-4.041,good,2
794,2026-09-12,s2,3.1978,OK,0
795,1708580205,s34,-2.9312,,2
796,1782283758,s19,3.9916,ok,1
797,2026-04-10,s14,5.1002,,0
798,1711781016,s12,3.8069,BAD,1
799,2026-03-19,s24,2.9741,,1
800,2026-05-17,s26,-2.6912,ok,2
801,1700326511,s11,-0.9993,good,0
802,1714161478,s12,3.5588,,1
803,2026-03-11,s6,1.5209,BAD,0
804,2026-03-14,s36,0.5748,OK,2
805,2026-05-14,s8,-3.1601,OK,2
806,2026-02-14,s22,4.1282,OK,1
807,2026-04-18,s28,-2.8433,,2
808,1719194696,s27,4.8504,good,1
809,2026-08-15,s3,3.9031,,0
810,2026-09-13,s2,1.3542,ok,0
811,2026-08-12,s12,-0.4729,good,0
812,2026-05-10,s2,2.687,ok,1
813,1781575566,s36,-3.9784,good,0
814,2026-03-15,s1,-5.4323,BAD,2
815,2026-01-17,s3,0.322,good,0
816,1748652256,s23,-3.612,ok,2
817,1714927408,s2,2.0862,OK,0
818,2026-08-11,s33,-2.5396,,2
819,2026-06-16,s30,1.2799,OK,0
820,1785680423,s18,3.8573,OK,0
821,2026-04-16,s40,1.9418,OK,1
822,1770018429,s24,-2.4922,good,2
823,1748639818,s27,4.4387,good,0
824,1734062506,s29,-1.4512,good,2
825,2026-07-12,s22,-5.5997,BAD,2
826,2026-06-15,s12,4.6232,OK,1
827,2026-01-17,s36,0.474,,0
828,1717759038,s31,-5.1899,OK,2
829,2026-03-17,s35,1.6428,BAD,0
830,1719121471,s8,-3.0706,ok,2
831,1705825770,s19,2.4239,ok,0
832,2026-05-11,s18,2.5233,BAD,1
833,2026-08-12,s28,4.6731,ok,1
834,1765964277,s17,-3.994,,2
835,1709190286,s16,3.8377,OK,1
836,2026-09-10,s8,4.6781,BAD,1
837,1759710503,s19,1.1934,BAD,0
838,2026-02-12,s35,-1.7108,ok,2
839,2026-03-19,s35,2.1967,,0
840,2026-06-17,s8,5.8061,ok,1
841,1749894976,s25,-0.5626,BAD,2
842,2026-01-13,s21,-4.772,BAD,2
843,2026-06-14,s24,3.7054,good,0
844,2026-07-14,s26,0.1622,good,0
845,2026-09-19,s24,3.6883,ok,0
846,2026-03-18,s34,1.9283,BAD,0
847,1763334473,s18,2.9542,good,0
848,1727115102,s4,-2.5973,OK,2
849,2026-04-10,s31,3.9302,ok,0
850,2026-02-12,s17,-1.4194,good,0
851,1747541178,s5,-4.0302,OK,2
852,2026-02-17,s23,-2.0744,BAD,2
853,1778095178,s20,6.1413,OK,1
854,1785602761,s20,2.8298,ok,1
855,1787088213,s22,,,2
856,1751034007,s2,-4.1034,good,0
857,1757411046,s5,3.9252,,1
858,1752238976,s30,3.0349,BAD,0
859,1736292045,s13,0.2084,BAD,0
860,2026-09-13,s3,0.117,,0
861,2026-02-17,s28,2.8601,good,1
862,1725769938,s35,-1.4264,OK,2
863,2026-06-10,s1,0.5848,BAD,0
864,1731930807,s9,1.5483,ok,0
865,2026-08-14,s34,5.0194,,1
866,2026-05-13,s32,-4.0931,ok,2
867,2026-07-15,s1,-7.005,ok,2
868,1788861967,s23,3.55,,0
869,2026-08-12,s39,0.4787,good,0
870,2026-01-13,s11,-3.8609,BAD,2
871,1776965970,s33,4.8129,OK,1
872,2026-02-13,s3,2.5762,ok,1
873,1773512782,s5,0.7463,OK,0
874,1704461094,s37,4.2952,OK,1
875,1708919460,s4,5.3082,OK,1
876,2026-04-17,s1,-1.071,OK,0
877,1755760159,s36,1.1222,,0
878,1705237055,s27,0.2124,BAD,0
879,2026-07-12,s3,-5.1567,,2
880,2026-05-10,s14,-2.7511,,2
881,2026-05-14,s20,3.6226,good,1
882,1721105003,s2,-2.2495,BAD,2
883,2026-02-11,s23,0.2102,OK,0
884,2026-02-15,s28,5.3227,,1
885,1781134658,s27,-2.2889,OK,0
886,1783530140,s40,6.7262,BAD,1
887,2026-02-10,s33,-2.7888,ok,2
888,2026-05-11,s8,-6.4094,good,2
889,1701059763,s10,2.5231,good,1
890,2026-02-16,s32,-0.9293,ok,0
891,1783561445,s39,-0.0961,good,0
892,1714776796,s9,2.9919,ok,1
893,1780663465,s25,-3.8395,OK,0
894,1760489986,s34,-0.9117,BAD,0
895,1751749905,s18,6.2068,good,1
896,1753187135,s10,-0.9737,OK,0
897,1753779337,s16,6.323,,1
898,1702872086,s10,-0.5128,,0
899,1724894827,s37,1.9434,,1
900,1773807020,s23,2.3509,ok,0
901,2026-07-19,s23,7.8068,ok,1
902,1740751427,s8,5.1422,,1
903,1732633442,s13,3.71,,1
904,2026-02-15,s30,4.2219,ok,1
905,2026-02-13,s11,-4.805,,2
906,2026-09-14,s15,5.8952,OK,1
907,2026-08-11,s17,-2.0961,,0
908,1781489021,s21,5.1972,good,1
909,1777675658,s18,-1.294,ok,2
910,2026-07-16,s4,-2.6589,OK,2
911,2026-05-19,s40,-0.5379,,0
912,2026-08-13,s11,0.6083,OK,2
913,1735217539,s34,-1.7084,good,2
914,1781713315,s20,5.1195,good,1
915,1714128692,s40,-4.1679,ok,2
916,1759413768,s6,-2.0962,ok,2
917,2026-03-19,s15,-0.8502,ok,2
918,1772561900,s9,0.7202,,0
919,2026-08-17,s1,,good,2
920,2026-09-14,s10,2.4365,BAD,0
921,1785117116,s19,-4.2336,,2
922,2026-02-19,s3,4.4946,,1
923,1744662067,s24,2.7115,OK,1
924,1762464947,s38,4.2303,BAD,1
925,2026-08-17,s13,-5.9285,good,2
926,1732499053,s27,5.1254,ok,1
927,2026-08-15,s25,-3.7932,ok,2
928,1779278639,s18,7.2538,ok,1
929,2026-02-19,s36,1.8907,BAD,1
930,2026-08-10,s35,-0.5389,,0
931,2026-04-13,s15,1.5305,OK,0
932,1779309964,s40,-3.8404,good,2
933,2026-06-10,s26,1.3484,,0
934,1784710630,s19,4.6658,ok,1
935,2026-05-13,s33,4.6912,ok,1
936,1758392246,s9,-1.0757,BAD,0
937,2026-08-12,s18,3.6484,good,1
938,1751246762,s1,2.8298,BAD,1
939,2026-06-18,s22,-2.884,BAD,2
940,2026-02-10,s16,-4.7721,good,2
941,1706540932,s22,4.0168,BAD,1
942,1751848449,s28,0.7634,OK,0
943,1776193039,s39,1.0247,OK,0
944,2026-03-15,s12,4.4273,OK,1
945,1755635642,s14,-2.02,,2
946,1735716040,s27,1.0277,good,0
947,2026-03-19,s20,1.4514,good,1
948,1708118131,s16,3.3863,OK,1
949,2026-01-12,s36,-5.7477,good,2
950,2026-09-13,s10,4.0819,OK,1
951,2026-09-12,s4,1.8462,ok,0
952,2026-04-15,s9,4.7695,BAD,1
953,2026-03-12,s22,-3.4197,OK,2
954,2026-04-18,s4,-0.0729,,2
955,1747668884,s31,0.2521,good,0
956,1783795266,s33,7.8483,ok,1
957,1726017215,s37,-3.3868,,2
958,1728181291,s36,-4.0596,good,2
959,1719217891,s14,-3.4801,,2
960,1768994816,s38,1.4538,OK,0
961,1720846637,s20,2.4913,ok,0
962,2026-06-18,s24,-0.6226,ok,0
963,1749120820,s24,-2.9442,BAD,2
964,1781695715,s24,2.1016,good,0
965,2026-05-12,s8,-4.4078,BAD,2
966,1719531540,s5,-0.9916,,2
967,1748748668,s28,4.766,ok,1
968,1755000359,s23,-0.6786,ok,2
969,1770492833,s26,7.7069,BAD,1
970,2026-04-11,s14,-4.241,good,2
971,1787000383,s16,-0.6641,OK,0
972,1788476329,s35,-4.2487,BAD,2
973,1767891537,s13,3.5668,OK,1
974,1759841838,s10,-3.8352,BAD,2
975,2026-04-12,s40,3.6563,good,1
976,2026-03-15,s32,5.0529,,1
977,2026-02-14,s28,2.0917,OK,0
978,2026-09-17,s11,-2.9526,,2
979,1757127034,s23,-1.1085,ok,0
980,1731165103,s4,-0.2922,BAD,2
981,2026-09-19,s9,3.262,,1
982,1779282154,s29,-3.2686,ok,2
983,2026-05-12,s3,6.036,good,1
984,1748242287,s8,-1.3462,BAD,2
985,1715755936,s14,7.1389,ok,1
986,2026-08-18,s28,-2.2019,good,2
987,1769278501,s29,-0.9416,BAD,2
988,2026-09-13,s40,3.4859,BAD,0
989,2026-01-19,s34,-2.0313,ok,2
990,1763294013,s1,3.9375,,0
991,1728231742,s4,-3.6219,BAD,2
992,1759202615,s29,-1.8229,ok,2
993,2026-05-17,s14,-1.2074,good,2
994,2026-03-12,s23,-0.2057,good,0
995,2026-09-12,s37,-4.3146,BAD,2
996,1713922583,s28,-4.0468,good,2
997,2026-04-11,s24,-0.9867,BAD,2
998,2026-03-12,s14,1.7321,good,0
999,1776490959,s24,0.219,ok,0
1000,1783245967,s18,-5.2458,ok,2
1001,1778977920,s40,,OK,0
1002,1710981645,s22,-5.5504,good,2
1003,1714194506,s40,-2.5841,OK,2
1004,2026-01-10,s37,6.1422,BAD,1
1005,2026-04-13,s11,0.4678,,0
1006,1775466076,s14,-3.6462,,2
1007,1711307671,s13,2.2894,ok,1
1008,1754360883,s18,-0.3394,OK,0
1009,1789776518,s40,,BAD,0
1010,1764667941,s40,-1.0369,BAD,0
1011,2026-08-17,s32,-1.7329,ok,2
1012,1746798686,s13,-1.4075,OK,0
1013,1730040105,s18,2.2566,ok,0
1014,1742368949,s27,5.3141,ok,1
1015,1789668512,s18,0.7547,BAD,0
1016,1746055364,s9,-0.6666,OK,0
1017,1787428731,s30,-5.2849,good,2
1018,2026-09-10,s26,-1.1699,,0
1019,2026-06-16,s13,-1.9297,,0
1020,2026-07-19,s11,3.4697,good,1
1021,2026-07-17,s5,3.9899,good,1
1022,2026-04-13,s25,-0.4434,BAD,2
1023,2026-08-18,s28,2.9295,,1
1024,1709499167,s8,1.1204,BAD,0
1025,1708507721,s20,6.2827,good,1
1026,2026-08-15,s28,-1.4646,,0
1027,1768228271,s18,0.4617,good,2
1028,2026-04-12,s28,-2.7342,BAD,2
1029,2026-02-16,s8,-3.7925,good,2
1030,2026-08-10,s30,-1.9357,BAD,2
1031,2026-02-15,s12,2.7435,ok,1
1032,2026-07-16,s35,-0.616,BAD,0
1033,2026-02-15,s1,4.9352,BAD,1
1034,1729553072,s31,2.1614,ok,1
1035,2026-05-19,s19,2.9435,good,0
1036,1766770126,s25,6.5142,BAD,1
1037,1780986770,s40,-4.1804,OK,2
1038,1766640930,s21,0.8591,,0
1039,2026-03-14,s8,-3.9106,BAD,2
1040,1766287038,s37,-2.3723,OK,2
1041,2026-02-12,s4,1.3635,,0
1042,1706637358,s10,4.8873,OK,1
1043,1784503423,s26,3.0121,OK,1
1044,1785301161,s16,2.7774,OK,0
1045,2026-05-16,s23,3.6078,BAD,0
1046,1705977278,s39,2.0293,,0
1047,2026-01-15,s26,-0.1123,,2
1048,2026-09-16,s13,2.7089,ok,0
1049,2026-09-12,s5,2.4942,OK,0
1050,2026-08-10,s9,6.0116,ok,1
1051,2026-07-19,s23,-3.5354,ok,2
1052,1713788930,s38,-4.1977,OK,2
1053,1750633233,s5,3.102,ok,1
1054,1755005246,s29,4.0838,,1
1055,2026-04-15,s21,-4.1728,OK,2
1056,1768725811,s17,-1.1274,OK,2
1057,1773437985,s17,-4.0785,OK,2
1058,1786566375,s34,7.0346,OK,1
1059,2026-03-18,s15,-1.4405,OK,0
1060,1769673916,s14,5.5327,,1
1061,2026-08-13,s3,-0.129,BAD,0
1062,1740541728,s11,0.8309,,0
1063,1754138412,s16,1.9612,OK,0
1064,2026-06-14,s33,4.1985,OK,0
1065,2026-05-13,s5,-2.3613,ok,2
1066,2026-02-19,s29,-2.6294,BAD,2
1067,1755921483,s5,4.1249,ok,1
1068,2026-06-10,s7,4.4107,OK,1
1069,2026-04-18,s10,2.9761,,1
1070,1773664810,s29,6.2522,good,1
1071,1730335917,s27,-0.5992,,2
1072,2026-02-13,s11,6.0244,good,1
1073,1765711991,s13,0.6537,OK,0
1074,2026-08-17,s2,3.4295,,0
1075,2026-06-19,s17,-4.2717,good,2
1076,2026-02-16,s6,-2.7112,BAD,2
1077,2026-01-14,s39,-2.0677,OK,2
1078,1768880455,s39,,,1
1079,2026-07-10,s38,-0.7355,,0
1080,1751694369,s37,-0.7349,,0
1081,2026-03-10,s23,-0.5868,BAD,0
1082,1742842600,s29,2.6614,BAD,0
1083,1757054577,s24,-0.8577,OK,0
1084,1730121739,s24,-1.6233,good,0
1085,1724034117,s2,2.755,BAD,0
1086,1774818590,s4,,good,0
1087,1758693853,s16,3.7905,good,1
1088,2026-09-19,s4,-3.3082,OK,2
1089,2026-05-10,s12,0.9747,BAD,1
1090,2026-05-12,s14,3.4379,ok,0
1091,1751526807,s15,-3.8699,ok,0
1092,2026-01-15,s38,-4.1648,OK,2
1093,1782487335,s19,-3.0913,BAD,2
1094,1778953411,s25,2.1757,good,0
1095,1769524797,s2,6.0577,good,1
1096,1735369313,s8,-4.5747,,2
1097,2026-09-17,s25,-0.8071,ok,0
1098,2026-08-11,s1,4.8393,OK,0
1099,2026-05-11,s7,-3.9999,OK,2
1100,1753557581,s24,0.6814,OK,1
1101,2026-03-13,s22,2.5056,BAD,1
1102,2026-07-18,s1,0.8417,,0
1103,1741958488,s10,-2.9944,good,2
1104,2026-04-18,s22,4.4134,BAD,1
1105,1729687206,s21,4.6813,good,1
1106,2026-03-11,s20,-1.3471,good,2
1107,2026-02-11,s3,-2.1406,,0
1108,1729258954,s14,1.3364,OK,0
1109,1711474630,s20,1.6801,ok,0
1110,2026-04-12,s37,-0.1471,good,0
1111,2026-08-15,s4,4.2563,ok,0
1112,2026-03-17,s17,,ok,1
1113,2026-05-17,s26,-3.2979,BAD,2
1114,1722453832,s20,3.4495,BAD,1
1115,1756371424,s24,6.1855,BAD,1
1116,1767330355,s30,5.8872,good,1
1117,2026-02-13,s40,-7.0099,ok,2
1118,2026-02-13,s3,-7.5605,BAD,2
1119,2026-05-12,s29,5.9861,BAD,1
1120,2026-09-16,s32,2.7916,BAD,0
1121,1761480235,s3,5.3063,,1
1122,2026-08-18,s21,-0.6297,ok,0
1123,1788186894,s39,2.9812,OK,1
1124,1734987830,s27,-5.4101,ok,2
1125,2026-08-14,s7,1.6861,ok,0
1126,1755273771,s40,,good,2
1127,1749893537,s22,3.069,OK,0
1128,1757066466,s14,3.1202,,1
1129,1756726326,s40,1.8922,ok,0
1130,1754618790,s25,-3.0792,good,2
1131,1710791409,s20,-3.7729,,2
1132,1750690406,s23,1.0515,,0
1133,2026-01-16,s18,5.739,ok,1
1134,2026-07-11,s33,-4.0674,good,2
1135,1785302886,s11,1.7542,BAD,2
1136,2026-09-13,s33,-4.9392,,2
1137,2026-06-13,s29,-5.9738,,2
1138,2026-07-17,s2,-0.6992,BAD,2
1139,1714485529,s33,1.6396,BAD,1
1140,1718646691,s29,-1.5204,good,0
1141,1710475144,s29,-3.6663,,2
1142,1734707202,s9,4.2318,ok,1
1143,1727898769,s17,3.5813,ok,0
1144,2026-05-11,s19,-2.9276,OK,2
1145,2026-05-19,s24,3.1144,good,1
1146,2026-04-16,s25,2.8508,,0
1147,2026-08-10,s40,-1.9518,,2
1148,2026-01-14,s31,1.7514,OK,0
1149,1728772630,s14,1.5276,ok,1
1150,1766012075,s28,-1.2168,ok,0
1151,2026-09-17,s27,1.9875,good,0
1152,2026-02-11,s28,-3.69,good,2
1153,2026-05-10,s32,1.9278,good,0
1154,1738185088,s22,4.0698,,1
1155,1776045626,s13,1.2075,ok,0
1156,1717346377,s32,2.2277,BAD,0
1157,1746174801,s28,-1.5035,,0
1158,1712056409,s34,6.6011,BAD,1
1159,2026-04-15,s33,6.4515,,1
1160,2026-02-10,s40,4.1819,BAD,1
1161,2026-04-17,s1,4.992,OK,1
1162,1710124501,s22,4.1814,,1
1163,1786438661,s31,-4.1749,good,2
1164,1742542112,s2,-0.6158,ok,0
1165,1778643853,s21,-1.7151,BAD,2
1166,1733464519,s26,0.3143,,0
1167,1726050060,s34,4.1828,OK,1
1168,1709876558,s29,-2.9689,,2
1169,2026-02-18,s40,-2.8195,ok,2
1170,2026-05-17,s32,-2.0396,,2
1171,2026-04-14,s9,-2.2039,,2
1172,1708599145,s20,2.1334,good,0
1173,2026-03-16,s19,-4.6447,BAD,2
1174,2026-09-13,s33,2.5839,good,1
1175,2026-09-16,s39,6.3382,OK,1
1176,1738119307,s21,-0.9172,good,2
1177,1731557887,s36,1.4044,BAD,1
1178,1753829146,s2,0.4968,ok,0
1179,2026-06-15,s25,-0.935,good,2
1180,1711321682,s31,1.9784,ok,0
1181,1746200864,s17,,OK,2
1182,1758380848,s6,1.9861,OK,0
1183,2026-05-13,s10,4.3361,OK,0
1184,2026-01-18,s34,2.256,ok,1
1185,1705999836,s7,,,0
1186,2026-09-19,s8,-3.365,,2
1187,1733103341,s17,-0.5791,ok,0
1188,2026-01-13,s2,-2.0851,OK,2
1189,1728591282,s25,,OK,1
1190,1769290405,s15,-0.3574,OK,0
1191,1743163787,s40,0.3085,OK,0
1192,1706458803,s37,-3.4355,OK,2
1193,2026-09-11,s28,-3.5887,good,2
1194,2026-06-17,s19,-4.4264,OK,2
1195,1722944707,s20,6.1555,BAD,1
1196,2026-01-11,s26,,BAD,1
1197,1760396045,s18,1.1041,good,0
1198,2026-06-10,s12,-3.3351,OK,2
1199,2026-05-18,s27,5.4927,,1
1200,2026-07-14,s3,-4.195,ok,2
1201,1768141100,s26,6.4153,BAD,1
1202,1760175703,s5,-2.4382,BAD,2
1203,1714288450,s14,-0.4577,,0
1204,2026-08-10,s14,2.4567,ok,0
1205,2026-02-11,s9,4.8254,good,1
1206,1740576234,s17,-1.4568,BAD,2
1207,2026-07-10,s4,-5.0556,good,2
1208,1741421133,s29,-1.9652,good,2
1209,1777885537,s6,-2.2249,,2
1210,1743914779,s3,-0.4017,ok,0
1211,2026-09-18,s20,1.4459,BAD,1
1212,2026-09-19,s37,6.4136,,1
1213,2026-03-14,s20,-0.3752,BAD,0
1214,1743298407,s20,5.2295,good,1
1215,1732877994,s9,-4.0286,OK,2
1216,2026-04-13,s30,0.9598,,0
1217,1717981764,s33,-5.2597,BAD,2
1218,2026-05-16,s27,-0.6721,good,0
1219,1704361172,s6,0.8283,good,0
1220,2026-03-15,s32,3.3842,good,0
1221,1767790463,s34,-5.6009,OK,2
1222,2026-04-12,s10,-1.8056,good,2
1223,2026-06-12,s4,3.6349,ok,0
1224,2026-02-10,s39,4.9759,good,1
1225,1711524012,s23,-2.8211,good,2
1226,1788784699,s23,6.1152,ok,1
1227,2026-05-10,s4,3.1477,OK,0
1228,2026-01-12,s15,-1.1833,BAD,2
1229,2026-03-10,s20,-4.1497,,2
1230,2026-05-12,s3,4.8267,,1
1231,2026-05-16,s39,1.9455,ok,1
1232,2026-03-19,s4,5.0411,,1
1233,2026-08-16,s29,0.957,ok,0
1234,2026-07-13,s10,-1.9779,OK,2
1235,1776987541,s39,6.644,BAD,1
1236,2026-05-12,s19,4.7319,OK,1
1237,1758898009,s16,-1.5636,BAD,2
1238,1768424499,s27,-2.3845,,2
1239,1736877909,s38,5.1263,OK,1
1240,2026-03-12,s8,-3.3893,BAD,2
1241,2026-02-18,s29,2.5724,,0
1242,2026-02-14,s9,-2.0736,,2
1243,1752573648,s17,-2.05,,2
1244,2026-07-15,s6,-2.9404,ok,2
1245,1712663812,s4,-2.7363,OK,2
1246,1775023977,s22,-3.8479,good,2
1247,2026-09-10,s4,-2.7446,OK,2
1248,1700811634,s16,,OK,1
1249,1741761403,s2,0.2906,ok,0
1250,2026-06-17,s15,-7.4212,,2
1251,1741521854,s19,-2.0067,,2
1252,2026-02-14,s29,-0.8611,good,0
1253,2026-05-12,s3,1.2357,good,0
1254,2026-07-19,s15,-2.5729,ok,0
1255,1702184291,s22,-0.6316,good,0
1256,1712933601,s2,0.3953,,0
1257,1747402262,s40,1.613,good,0
1258,1706455273,s18,-2.4148,BAD,0
1259,2026-09-10,s12,5.1337,good,1
1260,2026-01-11,s5,1.3067,,0
1261,1736101659,s2,3.6805,ok,1
1262,2026-06-14,s40,1.9961,ok,1
1263,2026-01-12,s25,-0.0264,ok,0
1264,2026-01-11,s13,0.0442,OK,0
1265,1720342074,s28,5.8851,OK,1
1266,2026-03-10,s26,-2.3461,BAD,2
1267,2026-07-17,s5,7.475,good,1
1268,2026-06-11,s28,5.1541,ok,1
1269,2026-02-13,s27,-2.689,OK,2
1270,2026-06-15,s34,-1.8561,,2
1271,1721186469,s9,1.9585,OK,1
1272,2026-08-10,s13,-1.3529,ok,0
1273,2026-08-10,s25,-2.2809,ok,2
1274,1728495769,s30,3.2632,,1
1275,2026-07-12,s4,-2.3168,ok,2
1276,1732270260,s12,-3.484,ok,2
1277,2026-05-17,s38,-1.1504,BAD,0
1278,1773829873,s13,-4.4853,,2
1279,1766009472,s33,4.3214,good,1
1280,2026-06-13,s7,5.315,,1
1281,2026-06-19,s3,0.8474,,0
1282,2026-03-10,s8,1.8686,good,0
1283,2026-06-18,s33,,OK,1
1284,2026-09-16,s25,5.7021,OK,1
1285,1738045156,s8,3.095,ok,1
1286,2026-06-12,s19,1.6179,ok,0
1287,2026-07-14,s4,4.1678,,1
1288,2026-08-12,s21,1.8494,good,0
1289,1745654667,s26,1.6335,BAD,0
1290,2026-06-12,s38,-5.5745,BAD,2
1291,2026-04-14,s39,-4.7652,,2
1292,2026-07-19,s19,-3.6068,good,2
1293,1730896501,s2,0.2049,,0
1294,1711970430,s29,2.9189,ok,0
1295,2026-02-14,s39,-4.3286,ok,2
1296,1750705904,s17,1.388,OK,0
1297,2026-01-11,s10,-0.8836,OK,2
1298,2026-01-17,s27,2.3485,good,0
1299,1748550205,s35,0.5549,BAD,0
1300,2026-03-11,s25,5.4893,ok,1
1301,1787264985,s9,1.5042,BAD,0
1302,2026-08-12,s28,6.0118,OK,1
1303,1743961313,s30,2.8384,,0
1304,1732519381,s24,-2.1076,,2
1305,2026-01-11,s3,-3.7021,ok,2
1306,2026-01-12,s40,2.4467,,0
1307,1781256620,s6,5.6638,BAD,1
1308,1746191271,s23,-0.3573,OK,0
1309,2026-06-15,s13,-0.2634,ok,0
1310,1731683607,s28,6.7479,ok,1
1311,2026-06-11,s10,5.3539,ok,1
1312,2026-05-13,s9,3.2922,,0
1313,1789621531,s9,1.2503,,0
1314,1700348882,s20,3.6866,ok,1
1315,2026-08-17,s20,2.1602,ok,1
1316,2026-03-12,s29,-1.344,BAD,2
1317,2026-07-17,s19,-2.5634,ok,2
1318,1734570371,s28,2.6987,,0
1319,1723139469,s39,4.4285,,1
1320,1769218910,s30,-6.508,ok,2
1321,1763970022,s10,1.764,,0
1322,2026-07-15,s13,1.5683,BAD,0
1323,2026-03-10,s22,-2.3303,ok,2
1324,2026-02-18,s14,-0.8149,BAD,0
1325,2026-04-10,s1,2.7507,ok,1
1326,1745252587,s1,-3.0274,,2
1327,1731094552,s38,1.8986,OK,0
1328,1719419549,s27,6.9438,,1
